account_id,step,day,profile,is_suspicious,hour_of_day,is_night,night_ratio_7d,night_ratio_14d,temporal_shift,amount,amount_log,amount_vs_avg_7d,total_amount_7d,tx_count_24h,tx_count_7d,burst_score,unique_recv_7d,unique_recv_24h,qris_ratio_7d,channel,drain_cycle_flag,dormant_flag,is_gambling,round_amount_flag
AUG_0228,28,1,early_stage,0,4,1,0.0,0.0,0.0,80244,11.2928,1.8121,132844,3,3,7.0,1,1,1.0,transfer,0,0,0,0
AUG_0228,39,1,early_stage,0,15,0,0.25,0.25,0.25,25241,10.1363,0.4738,213088,3,4,5.25,2,2,0.75,ewallet,0,0,0,0
AUG_0228,42,1,early_stage,0,18,0,0.2,0.2,0.2,35465,10.4763,0.744,238329,3,5,4.2,2,2,0.6,ewallet,0,0,0,0
AUG_0228,50,2,early_stage,0,2,1,0.1667,0.1667,0.1667,62300,11.0397,1.3653,273794,3,6,3.5,2,1,0.5,ewallet,0,0,0,0
AUG_0228,61,2,early_stage,0,13,0,0.2857,0.2857,0.2857,71132,11.1723,1.4815,336094,3,7,3.0,3,2,0.4286,ewallet,0,0,0,0
AUG_0228,72,3,early_stage,0,0,1,0.25,0.25,0.25,25405,10.1427,0.4991,407226,2,8,1.75,3,1,0.375,ewallet,0,0,0,0
AUG_0228,83,3,early_stage,0,11,0,0.3333,0.3333,0.3333,65249,11.086,1.3574,432631,2,9,1.5556,3,2,0.3333,transfer,0,0,0,0
AUG_0228,94,3,early_stage,0,22,1,0.3,0.3,0.3,95040,11.4621,1.9089,497880,2,10,1.4,3,1,0.3,transfer,0,0,0,0
AUG_0228,105,4,early_stage,0,9,0,0.3636,0.3636,0.3636,53015,10.8783,0.9835,592920,2,11,1.2727,3,1,0.2727,ewallet,0,0,0,0
AUG_0228,116,4,early_stage,0,20,0,0.3333,0.3333,0.3333,127598,11.7566,2.3705,645935,2,12,1.1667,3,1,0.25,qris,0,0,0,0
AUG_0228,127,5,early_stage,0,7,0,0.3077,0.3077,0.3077,71628,11.1793,1.2038,773533,2,13,1.0769,3,2,0.3077,qris,0,0,0,0
AUG_0228,138,5,early_stage,0,18,0,0.2857,0.2857,0.2857,40867,10.6181,0.677,845161,2,14,1.0,3,1,0.3571,ewallet,0,0,0,0
AUG_0228,149,6,early_stage,0,5,0,0.2667,0.2667,0.2667,64686,11.0773,1.0951,886028,2,15,0.9333,3,2,0.3333,ewallet,0,0,0,0
AUG_0228,161,6,early_stage,0,17,0,0.25,0.25,0.25,134672,11.8106,2.2665,950714,2,16,0.875,3,1,0.3125,transfer,0,0,1,0
AUG_0228,172,7,early_stage,0,4,1,0.2353,0.2353,0.2353,59997,11.0021,0.9397,1085386,2,17,0.8235,4,2,0.2941,transfer,0,0,1,0
AUG_0228,183,7,early_stage,0,15,0,0.2941,0.2778,0.2941,60628,11.0125,0.944,1091831,2,17,0.8235,4,1,0.2353,qris,0,0,0,0
AUG_0228,194,8,early_stage,0,2,1,0.3125,0.2632,0.3125,68768,11.1385,1.0253,1073167,2,16,0.875,4,2,0.1875,ewallet,0,0,0,0
AUG_0228,206,8,early_stage,0,14,0,0.3125,0.3,0.0625,85944,11.3615,1.2952,1061691,2,16,0.875,4,1,0.1875,transfer,0,0,0,0
AUG_0228,217,9,early_stage,0,1,1,0.3333,0.2857,0.1667,35096,10.4659,0.4843,1086929,2,15,0.9333,4,2,0.2,transfer,0,0,0,0
AUG_0228,228,9,early_stage,0,12,0,0.3333,0.3182,0.0476,48390,10.7871,0.6849,1059725,2,15,0.9333,4,1,0.2,ewallet,0,0,0,0
AUG_0228,239,9,early_stage,0,23,1,0.3333,0.3043,0.0833,55239,10.9194,0.799,1036983,2,15,0.9333,4,2,0.2,ewallet,0,0,0,0
AUG_0228,250,10,early_stage,0,10,0,0.3333,0.3333,0.0,57018,10.9511,0.8017,1066817,2,15,0.9333,4,1,0.2,ewallet,0,0,0,0
AUG_0228,261,10,early_stage,0,21,0,0.3333,0.32,0.0333,90590,11.4141,1.2836,1058586,2,15,0.9333,4,2,0.2,qris,0,0,0,0
AUG_0228,273,11,early_stage,0,9,0,0.2667,0.3077,-0.097,116672,11.6671,1.6602,1054136,2,15,0.9333,4,1,0.2667,transfer,0,0,1,0
AUG_0228,284,11,early_stage,0,20,0,0.2667,0.2963,-0.0667,118442,11.6822,1.5894,1117793,2,15,0.9333,4,2,0.2667,transfer,0,0,1,0
AUG_0228,295,12,early_stage,0,7,0,0.2667,0.2857,-0.041,82916,11.3256,1.1219,1108637,2,15,0.9333,4,1,0.2,transfer,0,0,0,0
AUG_0228,306,12,early_stage,0,18,0,0.2667,0.2759,-0.019,100521,11.5181,1.3464,1119925,2,15,0.9333,4,2,0.1333,transfer,0,0,0,0
AUG_0228,318,13,early_stage,0,6,0,0.2857,0.2667,0.0357,67023,11.1128,0.8416,1114893,2,14,1.0,3,1,0.1429,ewallet,0,0,0,0
AUG_0228,329,13,early_stage,0,17,0,0.2667,0.2581,0.0167,65589,11.0912,0.8324,1181916,2,15,0.9333,3,2,0.1333,ewallet,0,0,0,0
AUG_0228,340,14,early_stage,0,4,1,0.2667,0.25,0.0314,105854,11.5698,1.4268,1112833,2,15,0.9333,3,1,0.1333,transfer,0,0,0,0
AUG_0228,350,14,early_stage,0,14,0,0.2667,0.2812,-0.0275,107071,11.5813,1.3861,1158690,2,15,0.9333,4,2,0.1333,transfer,0,0,0,0
AUG_0229,1,0,early_stage,0,1,1,0.0,0.0,0.0,48446,10.7882,1.0,0,0,0,0.0,0,0,0.0,qris,0,0,0,0
AUG_0229,9,0,early_stage,0,9,0,1.0,1.0,1.0,46528,10.7478,0.9604,48446,1,1,7.0,1,1,1.0,qris,0,0,0,0
AUG_0229,12,0,early_stage,0,12,0,0.5,0.5,0.5,47849,10.7758,1.0076,94974,2,2,7.0,1,1,1.0,qris,0,0,0,0
AUG_0229,20,0,early_stage,0,20,0,0.3333,0.3333,0.3333,89855,11.406,1.8874,142823,3,3,7.0,1,1,1.0,transfer,0,0,0,0
AUG_0229,31,1,early_stage,0,7,0,0.25,0.25,0.25,31342,10.3527,0.5388,232678,3,4,5.25,2,2,0.75,ewallet,0,0,0,0
AUG_0229,34,1,early_stage,0,10,0,0.2,0.2,0.2,28840,10.2696,0.5462,264020,3,5,4.2,2,2,0.6,ewallet,0,0,0,0
AUG_0229,42,1,early_stage,0,18,0,0.1667,0.1667,0.1667,75147,11.2272,1.5396,292860,3,6,3.5,2,1,0.5,ewallet,0,0,0,0
AUG_0229,53,2,early_stage,0,5,0,0.1429,0.1429,0.1429,65880,11.0956,1.2531,368007,3,7,3.0,3,2,0.4286,ewallet,0,0,0,0
AUG_0229,64,2,early_stage,0,16,0,0.125,0.125,0.125,35093,10.4658,0.647,433887,2,8,1.75,3,1,0.375,ewallet,0,0,0,0
AUG_0229,75,3,early_stage,0,3,1,0.1111,0.1111,0.1111,89762,11.4049,1.7226,468980,2,9,1.5556,3,2,0.3333,transfer,0,0,0,0
AUG_0229,86,3,early_stage,0,14,0,0.2,0.2,0.2,99148,11.5044,1.7745,558742,2,10,1.4,3,1,0.3,transfer,0,0,0,0
AUG_0229,97,4,early_stage,0,1,1,0.1818,0.1818,0.1818,50741,10.8345,0.8484,657890,2,11,1.2727,3,1,0.2727,ewallet,0,0,0,0
AUG_0229,108,4,early_stage,0,12,0,0.25,0.25,0.25,141783,11.8621,2.401,708631,2,12,1.1667,3,1,0.25,qris,0,0,0,0
AUG_0229,119,4,early_stage,0,23,1,0.2308,0.2308,0.2308,62744,11.0468,0.9591,850414,2,13,1.0769,3,2,0.3077,qris,0,0,0,0
AUG_0229,130,5,early_stage,0,10,0,0.2857,0.2857,0.2857,47582,10.7702,0.7295,913158,2,14,1.0,3,1,0.3571,ewallet,0,0,0,0
AUG_0229,141,5,early_stage,0,21,0,0.2667,0.2667,0.2667,50170,10.8232,0.7833,960740,2,15,0.9333,3,2,0.3333,ewallet,0,0,0,0
AUG_0229,153,6,early_stage,0,9,0,0.25,0.25,0.25,164213,12.0089,2.5991,1010910,2,16,0.875,3,1,0.3125,transfer,0,0,1,0
AUG_0229,164,6,early_stage,0,20,0,0.2353,0.2353,0.2353,48250,10.7842,0.698,1175123,2,17,0.8235,4,2,0.2941,transfer,0,0,1,0
AUG_0229,175,7,early_stage,0,7,0,0.1765,0.2222,-0.8235,83073,11.3275,1.202,1174927,2,17,0.8235,4,1,0.2353,qris,0,0,0,0
AUG_0229,186,7,early_stage,0,18,0,0.1875,0.2105,-0.1458,76528,11.2454,1.0523,1163623,2,16,0.875,4,2,0.1875,ewallet,0,0,0,0
AUG_0229,198,8,early_stage,0,6,0,0.1875,0.2,-0.0625,109733,11.6058,1.5263,1150296,2,16,0.875,4,1,0.1875,transfer,0,0,0,0
AUG_0229,209,8,early_stage,0,17,0,0.2,0.1905,0.0333,37644,10.536,0.4706,1199847,2,15,0.9333,4,2,0.2,transfer,0,0,0,0
AUG_0229,220,9,early_stage,0,4,1,0.2,0.1818,0.0571,42693,10.6618,0.551,1162344,2,15,0.9333,4,1,0.2,ewallet,0,0,0,0
AUG_0229,231,9,early_stage,0,15,0,0.2667,0.2174,0.1417,64141,11.0689,0.8446,1139157,2,15,0.9333,4,2,0.2,ewallet,0,0,0,0
AUG_0229,242,10,early_stage,0,2,1,0.2667,0.2083,0.1556,70518,11.1636,0.9055,1168205,2,15,0.9333,4,1,0.2,ewallet,0,0,0,0
AUG_0229,253,10,early_stage,0,13,0,0.2667,0.24,0.0667,86686,11.3701,1.1317,1148961,2,15,0.9333,4,2,0.2,qris,0,0,0,0
AUG_0229,265,11,early_stage,0,1,1,0.2667,0.2308,0.0848,113220,11.6371,1.4943,1136499,2,15,0.9333,4,1,0.2667,transfer,0,0,1,0
AUG_0229,276,11,early_stage,0,12,0,0.2667,0.2593,0.0167,160209,11.9842,2.0043,1198978,2,15,0.9333,4,2,0.2667,transfer,0,0,1,0
AUG_0229,287,11,early_stage,0,23,1,0.2667,0.25,0.0359,65998,11.0974,0.8132,1217404,2,15,0.9333,4,1,0.2,transfer,0,0,0,0
AUG_0229,298,12,early_stage,0,10,0,0.2667,0.2759,-0.019,74704,11.2213,0.918,1220658,2,15,0.9333,4,2,0.1333,transfer,0,0,0,0
AUG_0229,310,12,early_stage,0,22,1,0.2857,0.2667,0.0357,55552,10.9251,0.6494,1197610,2,14,1.0,3,1,0.1429,ewallet,0,0,0,0
AUG_0229,321,13,early_stage,0,9,0,0.3333,0.2903,0.0833,68853,11.1397,0.8242,1253162,2,15,0.9333,3,2,0.1333,ewallet,0,0,0,0
AUG_0229,332,13,early_stage,0,20,0,0.3333,0.2812,0.098,82243,11.3174,1.0655,1157802,2,15,0.9333,3,1,0.1333,transfer,0,0,0,0
AUG_0229,342,14,early_stage,0,6,0,0.3333,0.25,0.1569,97383,11.4864,1.2257,1191795,2,15,0.9333,4,2,0.1333,transfer,0,0,0,0
AUG_0230,9,0,early_stage,0,9,0,0.0,0.0,0.0,42677,10.6614,1.0,0,0,0,0.0,0,0,0.0,qris,0,0,0,0
AUG_0230,20,0,early_stage,0,20,0,0.0,0.0,0.0,45209,10.7191,1.0593,42677,1,1,7.0,1,1,1.0,qris,0,0,0,0
AUG_0230,23,0,early_stage,0,23,1,0.0,0.0,0.0,48412,10.7875,1.1017,87886,2,2,7.0,1,1,1.0,qris,0,0,0,0
AUG_0230,31,1,early_stage,0,7,0,0.3333,0.3333,0.3333,89770,11.405,1.9759,136298,3,3,7.0,1,1,1.0,transfer,0,0,0,0
AUG_0230,42,1,early_stage,0,18,0,0.25,0.25,0.25,34362,10.4447,0.608,226068,3,4,5.25,2,2,0.75,ewallet,0,0,0,0
AUG_0230,45,1,early_stage,0,21,0,0.2,0.2,0.2,33119,10.4079,0.6359,260430,3,5,4.2,2,2,0.6,ewallet,0,0,0,0
AUG_0230,53,2,early_stage,0,5,0,0.1667,0.1667,0.1667,79769,11.2869,1.6304,293549,3,6,3.5,2,1,0.5,ewallet,0,0,0,0
AUG_0230,64,2,early_stage,0,16,0,0.1429,0.1429,0.1429,74031,11.2123,1.3881,373318,3,7,3.0,3,2,0.4286,ewallet,0,0,0,0
AUG_0230,75,3,early_stage,0,3,1,0.125,0.125,0.125,31658,10.3628,0.5661,447349,2,8,1.75,3,1,0.375,ewallet,0,0,0,0
AUG_0230,86,3,early_stage,0,14,0,0.2222,0.2222,0.2222,70319,11.1608,1.3212,479007,2,9,1.5556,3,2,0.3333,transfer,0,0,0,0
AUG_0230,97,4,early_stage,0,1,1,0.2,0.2,0.2,85301,11.354,1.5528,549326,2,10,1.4,3,1,0.3,transfer,0,0,0,0
AUG_0230,108,4,early_stage,0,12,0,0.2727,0.2727,0.2727,41905,10.6432,0.7263,634627,2,11,1.2727,3,1,0.2727,ewallet,0,0,0,0
AUG_0230,119,4,early_stage,0,23,1,0.25,0.25,0.25,103612,11.5484,1.8378,676532,2,12,1.1667,3,1,0.25,qris,0,0,0,0
AUG_0230,130,5,early_stage,0,10,0,0.3077,0.3077,0.3077,60774,11.0149,1.0127,780144,2,13,1.0769,3,2,0.3077,qris,0,0,0,0
AUG_0230,141,5,early_stage,0,21,0,0.2857,0.2857,0.2857,40077,10.5986,0.6672,840918,2,14,1.0,3,1,0.3571,ewallet,0,0,0,0
AUG_0230,152,6,early_stage,0,8,0,0.2667,0.2667,0.2667,52840,10.875,0.8997,880995,2,15,0.9333,3,2,0.3333,ewallet,0,0,0,0
AUG_0230,164,6,early_stage,0,20,0,0.25,0.25,0.25,158651,11.9745,2.7183,933835,2,16,0.875,3,1,0.3125,transfer,0,0,1,0
AUG_0230,175,7,early_stage,0,7,0,0.2353,0.2353,0.2353,49081,10.8012,0.7637,1092486,2,17,0.8235,4,2,0.2941,transfer,0,0,1,0
AUG_0230,186,7,early_stage,0,18,0,0.2353,0.2222,0.2353,75821,11.2361,1.173,1098890,2,17,0.8235,4,1,0.2353,qris,0,0,0,0
AUG_0230,197,8,early_stage,0,5,0,0.1875,0.2105,-0.1458,60665,11.0131,0.8978,1081090,2,16,0.875,4,2,0.1875,ewallet,0,0,0,0
AUG_0230,209,8,early_stage,0,17,0,0.1875,0.2,-0.0625,97641,11.4891,1.4851,1051985,2,16,0.875,4,1,0.1875,transfer,0,0,0,0
AUG_0230,220,9,early_stage,0,4,1,0.2,0.1905,0.0333,46206,10.7409,0.6405,1082145,2,15,0.9333,4,2,0.2,transfer,0,0,0,0
AUG_0230,231,9,early_stage,0,15,0,0.2667,0.2273,0.1238,55917,10.9316,0.7999,1048582,2,15,0.9333,4,1,0.2,ewallet,0,0,0,0
AUG_0230,242,10,early_stage,0,2,1,0.2667,0.2174,0.1417,57023,10.9512,0.8301,1030468,2,15,0.9333,4,2,0.2,ewallet,0,0,0,0
AUG_0230,253,10,early_stage,0,13,0,0.2667,0.25,0.0444,71261,11.1741,1.0124,1055833,2,15,0.9333,4,1,0.2,ewallet,0,0,0,0
AUG_0230,264,11,early_stage,0,0,1,0.2667,0.24,0.0667,82744,11.3235,1.1745,1056775,2,15,0.9333,4,2,0.2,qris,0,0,0,0
AUG_0230,276,11,early_stage,0,12,0,0.2667,0.2692,-0.0061,148161,11.9061,2.1081,1054218,2,15,0.9333,4,1,0.2667,transfer,0,0,1,0
AUG_0230,287,11,early_stage,0,23,1,0.2667,0.2593,0.0167,126610,11.7489,1.6365,1160474,2,15,0.9333,4,2,0.2667,transfer,0,0,1,0
AUG_0230,298,12,early_stage,0,10,0,0.2667,0.2857,-0.041,91917,11.4287,1.165,1183472,2,15,0.9333,4,1,0.2,transfer,0,0,0,0
AUG_0230,309,12,early_stage,0,21,0,0.2667,0.2759,-0.019,70638,11.1653,0.8724,1214615,2,15,0.9333,4,2,0.1333,transfer,0,0,0,0
AUG_0230,321,13,early_stage,0,9,0,0.2857,0.2667,0.0357,71831,11.1821,0.8434,1192336,2,14,1.0,3,1,0.1429,ewallet,0,0,0,0
AUG_0230,332,13,early_stage,0,20,0,0.2667,0.2581,0.0167,56658,10.9448,0.6723,1264167,2,15,0.9333,3,2,0.1333,ewallet,0,0,0,0
AUG_0230,343,14,early_stage,0,7,0,0.2667,0.25,0.0314,117561,11.6747,1.5173,1162174,2,15,0.9333,3,1,0.1333,transfer,0,0,0,0
AUG_0230,353,14,early_stage,0,17,0,0.2667,0.25,0.0314,107842,11.5884,1.3144,1230654,2,15,0.9333,4,2,0.1333,transfer,0,0,0,0
AUG_0231,1,0,early_stage,0,1,1,0.0,0.0,0.0,119744,11.6931,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0231,1,0,early_stage,0,1,1,0.0,0.0,0.0,57658,10.9623,1.0,0,0,0,0.0,0,0,0.0,qris,0,0,0,0
AUG_0231,13,0,early_stage,0,13,0,1.0,1.0,1.0,86899,11.3725,0.9797,177402,2,2,7.0,2,2,0.5,transfer,0,0,0,0
AUG_0231,33,1,early_stage,0,9,0,0.6667,0.6667,0.6667,25539,10.148,0.2899,264301,1,3,2.3333,3,1,0.3333,ewallet,0,0,0,0
AUG_0231,48,2,early_stage,0,0,1,0.5,0.5,0.5,46808,10.7538,0.646,289840,1,4,1.75,3,1,0.25,transfer,0,0,0,0
AUG_0231,73,3,early_stage,0,1,1,0.6,0.6,0.6,72287,11.1884,1.0736,336648,0,5,0.0,3,0,0.2,qris,0,0,0,0
AUG_0231,98,4,early_stage,0,2,1,0.6667,0.6667,0.6667,167974,12.0316,2.4646,408935,0,6,0.0,3,0,0.3333,ewallet,0,0,0,0
AUG_0231,123,5,early_stage,0,3,1,0.7143,0.7143,0.7143,52081,10.8606,0.6319,576909,0,7,0.0,3,0,0.2857,qris,0,0,0,0
AUG_0231,143,5,early_stage,0,23,1,0.75,0.75,0.75,68891,11.1403,0.8762,628990,1,8,0.875,3,1,0.375,transfer,0,0,0,0
AUG_0231,173,7,early_stage,0,5,0,0.7143,0.7778,-0.2857,96210,11.4743,1.2939,520479,0,7,0.0,3,0,0.2857,ewallet,0,0,0,0
AUG_0231,188,7,early_stage,0,20,0,0.7143,0.7,0.0476,122145,11.713,1.6139,529790,1,7,1.0,3,1,0.2857,ewallet,0,0,0,0
AUG_0231,213,8,early_stage,0,21,0,0.7143,0.6364,0.2143,155198,11.9525,1.7343,626396,0,7,0.0,3,0,0.2857,transfer,0,0,1,0
AUG_0231,233,9,early_stage,0,17,0,0.5714,0.5833,-0.0286,58597,10.9785,0.5582,734786,1,7,1.0,4,1,0.2857,qris,0,0,0,0
AUG_0231,248,10,early_stage,0,8,0,0.4286,0.5385,-0.2381,104546,11.5574,1.0149,721096,1,7,1.0,4,1,0.2857,transfer,0,0,1,0
AUG_0231,268,11,early_stage,0,4,1,0.2857,0.5,-0.4286,56750,10.9464,0.604,657668,1,7,1.0,4,1,0.2857,qris,0,0,0,0
AUG_0231,293,12,early_stage,0,5,0,0.2857,0.5333,-0.4643,54769,10.9109,0.5788,662337,0,7,0.0,4,0,0.2857,transfer,0,0,1,0
AUG_0231,308,12,early_stage,0,20,0,0.25,0.5,-0.5,66426,11.1039,0.741,717106,1,8,0.875,4,1,0.25,ewallet,0,0,0,0
AUG_0231,323,13,early_stage,0,11,0,0.125,0.4706,-0.6528,112571,11.6313,1.2602,714641,1,8,0.875,3,1,0.25,transfer,0,0,1,0
AUG_0231,326,13,early_stage,0,14,0,0.1111,0.4444,-0.6667,38145,10.5492,0.415,827212,2,9,1.5556,3,2,0.2222,ewallet,0,0,0,0
AUG_0231,330,13,early_stage,0,18,0,0.1,0.4211,-0.6778,67854,11.1251,0.7841,865357,3,10,2.1,3,2,0.2,transfer,0,0,1,0
AUG_0231,333,13,early_stage,0,21,0,0.0909,0.4,-0.6869,55489,10.924,0.6541,933211,3,11,1.9091,3,2,0.1818,qris,0,0,0,0
AUG_0231,338,14,early_stage,0,2,1,0.0833,0.3158,-0.631,110444,11.6123,1.3405,988700,4,12,2.3333,3,3,0.25,ewallet,0,0,0,0
AUG_0231,343,14,early_stage,0,7,0,0.1667,0.35,-0.4583,140570,11.8535,1.6819,1002934,5,12,2.9167,3,3,0.25,transfer,0,0,1,0
AUG_0231,348,14,early_stage,0,12,0,0.1538,0.3333,-0.4712,115234,11.6547,1.31,1143504,5,13,2.6923,3,3,0.2308,qris,0,0,0,0
AUG_0231,353,14,early_stage,0,17,0,0.1429,0.3333,-0.5714,86230,11.3648,0.9591,1258738,5,14,2.5,3,3,0.2857,ewallet,0,0,0,0
AUG_0231,358,14,early_stage,0,22,1,0.1429,0.3182,-0.4821,47015,10.7582,0.5383,1222823,4,14,2.0,3,2,0.2857,transfer,0,0,1,0
AUG_0231,363,15,early_stage,0,3,1,0.2,0.3478,-0.425,90827,11.4167,1.0729,1269838,4,15,1.8667,3,2,0.2667,qris,0,0,0,0
AUG_0231,368,15,early_stage,0,8,0,0.25,0.375,-0.375,80993,11.3021,0.9524,1360665,4,16,1.75,3,2,0.3125,ewallet,0,0,0,0
AUG_0231,373,15,early_stage,0,13,0,0.2353,0.375,-0.479,99929,11.5122,1.1784,1441658,4,17,1.6471,3,2,0.2941,transfer,0,0,1,0
AUG_0231,378,15,early_stage,0,18,0,0.2222,0.36,-0.4921,51583,10.851,0.6023,1541587,4,18,1.5556,3,2,0.2778,qris,0,0,0,0
AUG_0231,383,15,early_stage,0,23,1,0.2222,0.3462,-0.4028,110299,11.611,1.3807,1437972,4,18,1.5556,3,3,0.3333,ewallet,0,0,0,0
AUG_0231,388,16,early_stage,0,4,1,0.2632,0.3462,-0.3083,128024,11.76,1.5711,1548271,4,19,1.4737,3,3,0.3158,transfer,0,0,1,0
AUG_0231,393,16,early_stage,0,9,0,0.3,0.3704,-0.2714,99462,11.5075,1.1867,1676295,4,20,1.4,3,3,0.3,qris,0,0,0,0
AUG_0231,398,16,early_stage,0,14,0,0.2857,0.3571,-0.2857,55314,10.9208,0.6541,1775757,4,21,1.3333,3,3,0.3333,transfer,0,0,1,0
AUG_0232,3,0,early_stage,0,3,1,0.0,0.0,0.0,138367,11.8377,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0232,12,0,early_stage,0,12,0,1.0,1.0,1.0,53011,10.8783,0.3831,138367,1,1,7.0,1,1,0.0,qris,0,0,0,0
AUG_0232,27,1,early_stage,0,3,1,0.5,0.5,0.5,78846,11.2753,0.824,191378,2,2,7.0,2,2,0.5,transfer,0,0,0,0
AUG_0232,47,1,early_stage,0,23,1,0.6667,0.6667,0.6667,28470,10.2566,0.3161,270224,1,3,2.3333,3,1,0.3333,ewallet,0,0,0,0
AUG_0232,62,2,early_stage,0,14,0,0.75,0.75,0.75,43752,10.6863,0.5859,298694,1,4,1.75,3,1,0.25,transfer,0,0,0,0
AUG_0232,87,3,early_stage,0,15,0,0.6,0.6,0.6,69313,11.1464,1.012,342446,0,5,0.0,3,0,0.2,qris,0,0,0,0
AUG_0232,112,4,early_stage,0,16,0,0.5,0.5,0.5,151594,11.929,2.209,411759,0,6,0.0,3,0,0.3333,ewallet,0,0,0,0
AUG_0232,137,5,early_stage,0,17,0,0.4286,0.4286,0.4286,45220,10.7193,0.5619,563353,0,7,0.0,3,0,0.2857,qris,0,0,0,0
AUG_0232,157,6,early_stage,0,13,0,0.375,0.375,0.375,64943,11.0813,0.8537,608573,1,8,0.875,3,1,0.375,transfer,0,0,0,0
AUG_0232,187,7,early_stage,0,19,0,0.2857,0.3333,-0.2143,91308,11.422,1.3257,482138,0,7,0.0,3,0,0.2857,ewallet,0,0,0,0
AUG_0232,202,8,early_stage,0,10,0,0.1429,0.3,-0.5238,116772,11.668,1.6527,494600,1,7,1.0,3,1,0.2857,ewallet,0,0,0,0
AUG_0232,227,9,early_stage,0,11,0,0.0,0.2727,-0.75,154500,11.948,1.8554,582902,0,7,0.0,3,0,0.2857,transfer,0,0,1,0
AUG_0232,247,10,early_stage,0,7,0,0.0,0.25,-0.6,45782,10.7317,0.462,693650,1,7,1.0,4,1,0.2857,qris,0,0,0,0
AUG_0232,262,10,early_stage,0,22,1,0.0,0.2308,-0.5,94323,11.4545,0.9853,670119,1,7,1.0,4,1,0.2857,transfer,0,0,1,0
AUG_0232,282,11,early_stage,0,18,0,0.1429,0.2857,-0.2857,66104,11.099,0.755,612848,1,7,1.0,4,1,0.2857,qris,0,0,0,0
AUG_0232,307,12,early_stage,0,19,0,0.1429,0.2667,-0.2321,59091,10.9869,0.6527,633732,0,7,0.0,4,0,0.2857,transfer,0,0,1,0
AUG_0232,322,13,early_stage,0,10,0,0.125,0.25,-0.25,89591,11.403,1.0345,692823,1,8,0.875,4,1,0.25,ewallet,0,0,0,0
AUG_0232,337,14,early_stage,0,1,1,0.125,0.2353,-0.2083,94984,11.4615,1.0591,717471,1,8,0.875,3,1,0.25,transfer,0,0,1,0
AUG_0232,340,14,early_stage,0,4,1,0.2222,0.2353,-0.0278,40174,10.601,0.445,812455,2,9,1.5556,3,2,0.2222,ewallet,0,0,0,0
AUG_0232,344,14,early_stage,0,8,0,0.3,0.2778,0.05,86239,11.3649,1.0114,852629,3,10,2.1,3,2,0.2,transfer,0,0,1,0
AUG_0232,347,14,early_stage,0,11,0,0.2727,0.2632,0.0227,41228,10.6269,0.483,938868,3,11,1.9091,3,2,0.1818,qris,0,0,0,0
AUG_0232,352,14,early_stage,0,16,0,0.25,0.2632,-0.0357,113276,11.6376,1.3869,980096,4,12,2.3333,3,3,0.25,ewallet,0,0,0,0
AUG_0232,357,14,early_stage,0,21,0,0.25,0.25,0.0,125638,11.7412,1.5046,1002064,5,12,2.9167,3,3,0.25,transfer,0,0,1,0
AUG_0232,362,15,early_stage,0,2,1,0.2308,0.2381,-0.0192,127486,11.7558,1.4696,1127702,5,13,2.6923,3,3,0.2308,qris,0,0,0,0
AUG_0232,367,15,early_stage,0,7,0,0.2857,0.2381,0.1429,86284,11.3654,0.9624,1255188,5,14,2.5,3,3,0.2857,ewallet,0,0,0,0
AUG_0232,372,15,early_stage,0,12,0,0.2857,0.2273,0.1607,47863,10.7761,0.5471,1224700,4,14,2.0,3,2,0.2857,transfer,0,0,1,0
AUG_0232,377,15,early_stage,0,17,0,0.2667,0.2174,0.1417,70417,11.1622,0.83,1272563,4,15,1.8667,3,2,0.2667,qris,0,0,0,0
AUG_0232,382,15,early_stage,0,22,1,0.25,0.2083,0.125,77300,11.2555,0.9209,1342980,4,16,1.75,3,2,0.3125,ewallet,0,0,0,0
AUG_0232,387,16,early_stage,0,3,1,0.2941,0.2083,0.2941,86933,11.3729,1.0405,1420280,4,17,1.6471,3,2,0.2941,transfer,0,0,1,0
AUG_0232,392,16,early_stage,0,8,0,0.3333,0.24,0.3333,59313,10.9906,0.7083,1507213,4,18,1.5556,3,2,0.2778,qris,0,0,0,0
AUG_0232,397,16,early_stage,0,13,0,0.3333,0.2308,0.3333,81978,11.3142,1.045,1412026,4,18,1.5556,3,3,0.3333,ewallet,0,0,0,0
AUG_0232,402,16,early_stage,0,18,0,0.3158,0.2308,0.3158,143167,11.8718,1.8207,1494004,4,19,1.4737,3,3,0.3158,transfer,0,0,1,0
AUG_0232,407,16,early_stage,0,23,1,0.3,0.2222,0.3,120396,11.6985,1.4708,1637171,4,20,1.4,3,3,0.3,qris,0,0,0,0
AUG_0232,412,17,early_stage,0,4,1,0.3333,0.25,0.3333,57056,10.9518,0.6817,1757567,4,21,1.3333,3,3,0.3333,transfer,0,0,1,0
AUG_0233,7,0,early_stage,0,7,0,0.0,0.0,0.0,96456,11.4769,1.0,0,0,0,0.0,0,0,0.0,ewallet,0,0,0,0
AUG_0233,16,0,early_stage,0,16,0,0.0,0.0,0.0,57817,10.9651,0.5994,96456,1,1,7.0,1,1,0.0,qris,0,0,0,0
